transaction_id,region,category,amount_idr,timestamp,channel,age_group
TXN031187,Surabaya,Grocery,241500,2024-10-07 07:37:48,online,25-34
TXN025432,Surabaya,Fashion,3600000,2023-05-13 05:30:57,offline,25-34
TXN007100,Jakarta,Home & Living,4368000,2024-10-19 18:08:48,online,45+
TXN008081,Jakarta,Electronics,8117500,2024-04-13 18:51:01,online,35-44
TXN023473,Surabaya,Healthcare,1719500,2023-07-16 16:54:40,online,45+
TXN047700,Bali,F&B,248000,2024-01-17 20:19:53,online,18-24
TXN048181,Bali,Healthcare,2137000,2024-02-20 11:57:14,offline,25-34
TXN027426,Surabaya,Travel,5537000,2023-01-06 18:03:13,offline,25-34
TXN041675,Medan,Healthcare,718500,2024-11-09 12:23:55,online,25-34
TXN025365,Surabaya,Electronics,6616000,2024-05-04 17:36:23,offline,18-24
TXN028672,Surabaya,Healthcare,2261500,2023-05-05 13:04:05,online,25-34
TXN020282,Yogyakarta,F&B,140500,2023-09-20 18:20:42,offline,25-34
TXN047421,Bali,Healthcare,554000,2024-05-09 07:56:43,offline,35-44
TXN023562,Surabaya,Fashion,950000,2023-11-01 19:38:50,offline,35-44
TXN042081,Medan,Education,641500,2024-06-16 18:30:44,offline,18-24
TXN006173,Jakarta,Electronics,9113500,2023-08-15 13:40:22,offline,25-34
TXN003632,Jakarta,Fashion,1089500,2023-05-23 13:25:59,offline,18-24
TXN039041,Medan,Education,1171000,2024-09-05 18:39:55,offline,35-44
TXN025001,Surabaya,F&B,112500,2024-10-27 06:28:47,online,35-44
TXN033161,Surabaya,Fashion,1365500,2023-02-23 15:23:41,offline,18-24
TXN003192,Jakarta,Home & Living,5220000,2024-02-23 19:57:15,offline,25-34
TXN032785,Surabaya,Fashion,1583500,2023-09-14 19:15:22,online,35-44
TXN030912,Surabaya,F&B,317000,2023-05-17 17:13:15,online,25-34
TXN049454,Bali,Grocery,373000,2023-08-26 11:44:06,offline,35-44
TXN019878,Yogyakarta,Education,339500,2023-07-31 08:55:32,online,25-34
TXN030621,Surabaya,Healthcare,1542500,2024-06-19 04:24:00,online,25-34
TXN026036,Surabaya,Fashion,1277500,2023-09-05 19:22:09,offline,35-44
TXN048041,Bali,F&B,136000,2024-06-30 15:01:40,online,35-44
TXN014057,Jakarta,F&B,340500,2024-09-26 12:21:17,offline,25-34
TXN007395,Jakarta,Electronics,7061500,2023-01-15 10:42:54,online,18-24
TXN021224,Yogyakarta,Fashion,551500,2023-01-25 18:40:18,online,35-44
TXN033362,Surabaya,Education,1213000,2023-09-02 13:07:44,online,18-24
TXN028412,Surabaya,F&B,161500,2023-11-10 17:55:51,offline,45+
TXN037488,Medan,F&B,53500,2024-04-01 16:26:07,offline,45+
TXN025122,Surabaya,Electronics,2965000,2024-09-09 14:50:00,offline,35-44
TXN038596,Medan,Grocery,229500,2023-07-10 12:30:17,online,25-34
TXN010750,Jakarta,Education,1643000,2023-05-08 17:45:29,offline,25-34
TXN024346,Surabaya,Education,1678000,2023-04-21 07:13:55,offline,25-34
TXN029301,Surabaya,F&B,176000,2023-10-15 08:26:35,offline,18-24
TXN022421,Surabaya,F&B,315000,2023-01-22 10:06:41,offline,18-24
TXN004799,Jakarta,Travel,4587000,2024-10-26 14:27:57,online,35-44
TXN010635,Jakarta,Fashion,635000,2024-05-17 15:18:54,offline,35-44
TXN004796,Jakarta,Electronics,10275000,2023-03-25 17:09:49,online,25-34
TXN044003,Bali,Electronics,11439500,2024-02-11 22:03:09,offline,25-34
TXN041425,Medan,Fashion,610000,2023-09-21 15:38:26,online,35-44
TXN000164,Jakarta,Healthcare,1670000,2023-03-30 06:53:17,online,35-44
TXN000672,Jakarta,F&B,103000,2024-03-26 20:44:58,online,45+
TXN047077,Bali,Healthcare,1399000,2024-05-15 18:19:10,online,25-34
TXN049744,Bali,Fashion,980000,2023-06-01 20:39:46,offline,35-44
TXN016053,Yogyakarta,Grocery,112000,2023-03-16 10:29:49,offline,18-24
TXN024818,Surabaya,Healthcare,1212000,2023-10-25 07:06:46,online,18-24
TXN022741,Surabaya,Electronics,3740000,2023-02-17 07:02:51,offline,35-44
TXN030785,Surabaya,Fashion,2104500,2024-04-05 21:55:52,offline,45+
TXN025477,Surabaya,Travel,5542500,2024-10-23 19:00:42,offline,35-44
TXN005543,Jakarta,Grocery,384000,2024-04-04 18:11:52,online,35-44
TXN040762,Medan,F&B,88500,2023-06-24 00:15:07,offline,18-24
TXN024023,Surabaya,Healthcare,2098000,2024-01-07 13:24:44,online,35-44
TXN023178,Surabaya,Electronics,2990000,2023-09-10 07:02:15,offline,18-24
TXN043669,Bali,Home & Living,1793000,2023-04-06 06:32:43,online,35-44
TXN007759,Jakarta,Fashion,1947500,2023-06-05 13:43:48,online,18-24
TXN037606,Medan,Grocery,207500,2023-05-11 19:29:53,online,18-24
TXN006549,Jakarta,Electronics,2927000,2024-07-17 11:20:54,online,45+
TXN024283,Surabaya,F&B,230500,2024-10-28 10:17:51,offline,25-34
TXN004482,Jakarta,Fashion,2406000,2024-01-09 09:15:15,online,25-34
TXN003717,Jakarta,F&B,271500,2023-05-14 19:16:33,online,18-24
TXN010838,Jakarta,Fashion,3987500,2023-02-26 11:18:48,offline,35-44
TXN038909,Medan,Travel,4975000,2024-05-10 09:23:55,offline,25-34
TXN009957,Jakarta,Home & Living,1222000,2023-03-31 19:07:27,online,18-24
TXN031175,Surabaya,F&B,202500,2024-11-16 11:38:45,online,35-44
TXN034318,Surabaya,Home & Living,2600000,2023-02-07 19:28:06,online,45+
TXN027606,Surabaya,Grocery,597000,2024-08-25 19:20:52,offline,35-44
TXN026716,Surabaya,Fashion,463000,2023-09-20 21:54:35,offline,35-44
TXN030875,Surabaya,Electronics,5166500,2023-10-19 01:40:49,offline,25-34
TXN031239,Surabaya,Fashion,2230000,2023-01-07 17:28:29,online,25-34
TXN014819,Jakarta,F&B,331000,2023-11-13 09:35:37,offline,35-44
TXN033536,Surabaya,F&B,459000,2024-02-11 00:12:45,offline,25-34
TXN005694,Jakarta,F&B,558000,2023-06-13 19:39:31,offline,35-44
TXN032372,Surabaya,Fashion,2773000,2024-08-01 09:31:13,online,25-34
TXN042469,Medan,Electronics,3326000,2024-10-05 11:13:21,online,18-24
TXN015423,Yogyakarta,Grocery,262500,2024-05-20 08:40:07,offline,18-24
TXN037286,Medan,Electronics,3717000,2023-03-21 20:33:08,offline,45+
TXN012412,Jakarta,F&B,121500,2023-03-08 21:51:45,offline,45+
TXN048857,Bali,Fashion,1488500,2023-12-22 07:02:33,online,25-34
TXN047456,Bali,Travel,2892000,2024-02-25 13:34:03,online,45+
TXN003293,Jakarta,Electronics,2941500,2024-08-29 16:37:42,offline,35-44
TXN041780,Medan,Electronics,6029000,2023-07-10 17:35:23,online,18-24
TXN034172,Surabaya,Home & Living,3420000,2023-12-29 10:35:29,offline,45+
TXN001383,Jakarta,F&B,81000,2024-01-25 08:39:40,offline,18-24
TXN043109,Bali,Travel,2425000,2023-07-03 07:29:40,online,25-34
TXN023313,Surabaya,Healthcare,1601500,2023-08-09 20:38:49,online,25-34
TXN034407,Surabaya,Electronics,3041500,2024-11-09 17:32:32,offline,18-24
TXN046852,Bali,F&B,305500,2023-06-17 19:01:50,offline,35-44
TXN032004,Surabaya,Home & Living,1736000,2024-04-26 08:10:30,offline,35-44
TXN041569,Medan,F&B,318500,2024-04-05 17:22:49,online,45+
TXN023292,Surabaya,Travel,4695000,2024-04-11 20:27:59,online,45+
TXN031824,Surabaya,Travel,4891500,2023-01-14 09:31:16,online,18-24
TXN006407,Jakarta,Education,1121500,2024-05-11 15:44:04,online,45+
TXN009075,Jakarta,F&B,188000,2023-05-19 08:41:16,online,18-24
TXN028142,Surabaya,Home & Living,2570000,2023-12-27 19:51:11,online,18-24
TXN028862,Surabaya,F&B,322500,2024-03-11 13:01:46,offline,25-34
TXN005449,Jakarta,F&B,691500,2024-05-06 15:45:21,online,25-34
TXN029795,Surabaya,Grocery,328500,2024-11-11 15:04:19,online,18-24
TXN044937,Bali,Education,1761000,2023-08-08 12:29:19,offline,25-34
TXN037847,Medan,Electronics,1687000,2023-10-18 14:45:59,offline,45+
TXN025033,Surabaya,Fashion,759000,2023-07-28 22:22:15,online,35-44
TXN030159,Surabaya,Electronics,11681000,2024-07-02 19:53:04,online,25-34
TXN026527,Surabaya,Education,2064000,2024-02-29 16:06:07,online,25-34
TXN046333,Bali,F&B,499000,2023-09-21 21:56:58,online,35-44
TXN036619,Medan,F&B,329000,2023-12-14 14:13:54,offline,35-44
TXN039257,Medan,Healthcare,351000,2023-12-09 18:11:13,online,25-34
TXN031498,Surabaya,Fashion,1717000,2023-01-24 19:10:33,offline,25-34
TXN042914,Bali,F&B,252500,2023-04-16 19:25:50,offline,45+
TXN013829,Jakarta,Grocery,512500,2023-03-17 06:13:24,online,45+
TXN039923,Medan,Fashion,2064500,2023-11-17 02:56:40,online,35-44
TXN006431,Jakarta,Travel,1444500,2023-09-19 14:57:10,online,35-44
TXN006611,Jakarta,Electronics,15851000,2023-09-17 09:11:32,online,25-34
TXN027287,Surabaya,Electronics,1786000,2024-12-30 08:55:23,offline,18-24
TXN037948,Medan,F&B,314500,2024-02-04 07:55:43,online,45+
TXN020734,Yogyakarta,Fashion,539000,2024-04-26 09:59:48,offline,18-24
TXN012331,Jakarta,Travel,1423000,2023-06-09 15:40:04,offline,18-24
TXN018269,Yogyakarta,Grocery,430000,2023-04-28 23:13:11,offline,25-34
TXN012678,Jakarta,Healthcare,1631000,2024-11-27 22:54:08,offline,18-24
TXN035263,Medan,F&B,107000,2024-03-16 18:52:04,offline,18-24
TXN028180,Surabaya,F&B,396000,2023-06-10 15:59:56,offline,25-34
TXN033614,Surabaya,F&B,211500,2023-05-24 23:40:45,online,25-34
TXN008735,Jakarta,F&B,338000,2023-06-19 10:52:16,online,45+
TXN011917,Jakarta,Grocery,362500,2023-05-27 22:59:33,offline,18-24
TXN028764,Surabaya,F&B,139000,2023-05-30 22:45:57,offline,18-24
TXN011872,Jakarta,Education,715000,2023-06-25 11:49:27,online,35-44
TXN045184,Bali,Travel,2252000,2023-01-18 13:28:31,online,18-24
TXN007968,Jakarta,Travel,3293000,2023-05-06 18:31:37,offline,25-34
TXN023564,Surabaya,Travel,2094000,2024-06-16 00:35:48,online,18-24
TXN040109,Medan,F&B,120000,2023-08-09 23:58:01,online,35-44
TXN046660,Bali,Travel,8858500,2024-03-08 18:44:21,online,25-34
TXN031823,Surabaya,Healthcare,2028000,2023-05-10 12:28:12,online,35-44
TXN016921,Yogyakarta,Fashion,991500,2024-11-09 13:48:10,offline,25-34
TXN017348,Yogyakarta,F&B,57000,2024-09-24 17:54:52,online,18-24
TXN039906,Medan,Home & Living,1852000,2024-01-22 01:00:33,offline,25-34
TXN035733,Medan,Healthcare,1189000,2024-07-02 19:02:42,online,25-34
TXN005773,Jakarta,Electronics,4345500,2024-06-02 10:01:20,offline,25-34
TXN023430,Surabaya,Grocery,420500,2024-11-26 12:03:14,offline,25-34
TXN035299,Medan,F&B,143500,2024-08-16 19:44:08,online,18-24
TXN011139,Jakarta,Grocery,471500,2023-04-05 07:15:00,offline,35-44
TXN014717,Jakarta,Electronics,2919500,2024-12-14 20:27:32,offline,18-24
TXN008430,Jakarta,F&B,284500,2024-04-11 20:40:01,online,35-44
TXN037686,Medan,Travel,2082000,2024-08-03 09:43:15,offline,25-34
TXN031056,Surabaya,Grocery,160500,2023-05-18 23:29:36,online,18-24
TXN025710,Surabaya,Grocery,890000,2024-09-02 14:09:18,online,25-34
TXN031553,Surabaya,F&B,408000,2024-12-05 09:43:59,online,45+
TXN005902,Jakarta,Grocery,676500,2023-07-03 18:40:56,offline,25-34
TXN008287,Jakarta,Home & Living,3374500,2023-01-30 17:52:09,online,35-44
TXN029985,Surabaya,F&B,390500,2024-05-27 11:41:01,online,45+
TXN008985,Jakarta,Home & Living,3762500,2023-11-29 20:52:01,online,25-34
TXN005657,Jakarta,F&B,695000,2023-07-06 20:14:01,online,25-34
TXN028938,Surabaya,Electronics,3286000,2023-07-29 17:00:36,offline,25-34
TXN038676,Medan,Healthcare,476000,2024-11-11 18:14:26,online,35-44
TXN007374,Jakarta,Fashion,2719000,2024-10-20 13:16:25,offline,18-24
TXN048577,Bali,Electronics,10831500,2024-07-15 01:26:58,online,45+
TXN006722,Jakarta,Grocery,414000,2024-06-23 15:39:14,online,25-34
TXN024227,Surabaya,Electronics,4089500,2023-09-16 19:49:20,offline,18-24
TXN046485,Bali,Fashion,1568500,2024-09-07 16:58:59,online,45+
TXN012687,Jakarta,Home & Living,885000,2023-09-12 10:13:16,online,25-34
TXN008265,Jakarta,Electronics,3268500,2024-02-05 19:40:34,online,18-24
TXN040462,Medan,Fashion,2750000,2024-11-11 19:11:13,offline,35-44
TXN029620,Surabaya,Grocery,626500,2024-01-10 11:39:37,online,25-34
TXN031751,Surabaya,Fashion,1351000,2024-06-12 20:57:18,online,18-24
TXN028496,Surabaya,Electronics,9008000,2024-08-25 22:19:23,online,25-34
TXN008326,Jakarta,Electronics,10824000,2023-08-09 19:46:16,online,35-44
TXN007630,Jakarta,F&B,271000,2024-06-07 20:20:13,offline,35-44
TXN045034,Bali,Fashion,1514500,2024-09-06 16:34:21,offline,25-34
TXN011422,Jakarta,F&B,162000,2023-04-08 22:01:10,offline,25-34
TXN034595,Medan,Home & Living,2984500,2023-01-27 12:37:23,online,45+
TXN021933,Yogyakarta,Healthcare,283500,2024-12-28 23:08:36,online,35-44
TXN025170,Surabaya,Electronics,6513500,2023-04-19 05:33:12,offline,25-34
TXN012330,Jakarta,F&B,409000,2024-11-26 06:00:37,online,35-44
TXN033329,Surabaya,Electronics,7445000,2023-12-30 14:31:18,online,35-44
TXN031983,Surabaya,Electronics,4774500,2023-04-14 17:08:36,online,35-44
TXN036876,Medan,F&B,142000,2024-11-21 13:48:53,offline,25-34
TXN024820,Surabaya,Healthcare,1780000,2024-09-04 18:13:48,online,45+
TXN005436,Jakarta,Electronics,5609000,2023-06-24 12:48:54,online,25-34
TXN004438,Jakarta,Home & Living,938000,2023-05-17 15:40:00,online,35-44
TXN010383,Jakarta,Fashion,2537000,2024-09-29 06:34:26,online,18-24
TXN024982,Surabaya,Home & Living,1358500,2024-02-19 16:38:38,online,25-34
TXN017827,Yogyakarta,F&B,135500,2024-01-07 19:56:09,online,45+
TXN024838,Surabaya,Healthcare,1518000,2023-03-04 05:13:39,offline,45+
TXN037175,Medan,Healthcare,543000,2024-12-14 09:07:50,online,18-24
TXN036036,Medan,Grocery,246000,2024-10-22 21:34:36,online,35-44
TXN018074,Yogyakarta,Education,754000,2023-01-01 18:04:18,offline,35-44
TXN042686,Bali,Healthcare,434000,2024-09-07 17:10:52,offline,35-44
TXN038068,Medan,Fashion,1279000,2024-03-02 06:13:50,offline,25-34
TXN018881,Yogyakarta,Education,450500,2023-01-13 14:52:27,offline,25-34
TXN030683,Surabaya,Healthcare,466000,2024-06-28 12:28:42,offline,45+
TXN035586,Medan,Fashion,499500,2024-06-22 12:13:16,online,45+
TXN018793,Yogyakarta,F&B,196000,2024-11-20 13:39:38,online,18-24
TXN022642,Surabaya,Grocery,896000,2024-11-17 19:20:18,online,35-44
TXN005783,Jakarta,F&B,137000,2024-05-12 21:47:32,offline,45+
TXN016164,Yogyakarta,Fashion,1847500,2023-08-24 01:28:00,online,25-34
TXN019170,Yogyakarta,Healthcare,175000,2023-07-23 20:01:37,offline,18-24
TXN009716,Jakarta,Grocery,748000,2023-04-01 17:24:25,online,35-44
TXN010700,Jakarta,Grocery,377000,2024-05-27 05:08:19,online,18-24
TXN049260,Bali,Travel,6846000,2024-07-25 17:46:05,online,45+
TXN004896,Jakarta,Electronics,4502000,2024-06-13 18:17:13,online,35-44
TXN026343,Surabaya,Healthcare,737500,2024-10-05 16:45:13,online,18-24
TXN020422,Yogyakarta,F&B,102000,2023-02-11 05:43:58,online,45+
TXN013396,Jakarta,F&B,579500,2024-01-07 20:31:44,online,35-44
TXN032917,Surabaya,F&B,223500,2023-05-28 19:42:35,online,25-34
TXN016670,Yogyakarta,Healthcare,453000,2023-08-22 12:56:44,online,35-44
TXN032377,Surabaya,Healthcare,492500,2024-11-03 22:53:24,online,25-34
TXN018753,Yogyakarta,Fashion,1103500,2023-05-10 16:04:02,offline,18-24
TXN041324,Medan,Electronics,9600000,2023-12-20 09:06:17,offline,25-34
TXN026117,Surabaya,Grocery,453500,2023-10-15 11:20:22,offline,25-34
TXN029302,Surabaya,Fashion,2484500,2023-07-25 06:10:56,offline,35-44
TXN037212,Medan,F&B,183000,2023-10-26 20:13:29,online,45+
TXN007447,Jakarta,Grocery,191000,2023-10-09 20:18:09,online,35-44
TXN033005,Surabaya,Fashion,3300000,2023-04-17 21:27:53,offline,35-44
TXN015902,Yogyakarta,F&B,294000,2024-12-14 13:43:22,offline,25-34
TXN034448,Surabaya,Grocery,581000,2023-09-26 23:48:54,online,18-24
TXN010755,Jakarta,F&B,254000,2024-09-10 21:24:48,offline,18-24
TXN039892,Medan,F&B,33000,2024-06-26 16:36:14,offline,18-24
TXN048835,Bali,Fashion,1478000,2024-01-07 21:58:27,offline,25-34
TXN042892,Bali,F&B,164500,2023-09-23 20:38:55,online,45+
TXN046480,Bali,Healthcare,2321500,2024-08-16 14:17:45,offline,25-34
TXN029329,Surabaya,Fashion,1121000,2023-07-16 20:19:35,offline,45+
TXN003084,Jakarta,Fashion,2484000,2024-10-06 14:17:49,online,25-34
TXN033401,Surabaya,F&B,263000,2023-04-21 16:39:29,offline,18-24
TXN023198,Surabaya,Healthcare,917000,2023-11-10 15:19:24,online,45+
TXN035434,Medan,Travel,3643500,2024-04-14 10:58:46,offline,18-24
TXN000208,Jakarta,Home & Living,3296000,2024-09-28 19:24:57,online,35-44
TXN028983,Surabaya,F&B,460500,2023-05-11 05:15:30,online,25-34
TXN025593,Surabaya,Fashion,1758000,2024-07-14 17:54:16,online,25-34
TXN003375,Jakarta,Healthcare,1617000,2023-10-26 17:58:44,offline,25-34
TXN010527,Jakarta,Home & Living,1900500,2024-06-09 22:25:56,offline,25-34
TXN042829,Bali,Travel,2881500,2023-01-10 08:05:02,online,45+
TXN047557,Bali,F&B,489500,2023-08-12 19:37:09,online,45+
TXN030138,Surabaya,F&B,295000,2024-06-27 18:50:34,offline,35-44
TXN044844,Bali,Electronics,3242000,2023-12-22 13:21:26,offline,18-24
TXN048031,Bali,Travel,1828500,2024-12-14 09:08:57,online,18-24
TXN032008,Surabaya,F&B,250500,2023-02-26 11:44:22,online,18-24
TXN046878,Bali,F&B,195500,2023-07-26 23:46:16,online,45+
TXN009687,Jakarta,F&B,197500,2023-11-25 09:30:32,online,18-24
TXN019202,Yogyakarta,Home & Living,597500,2023-07-21 20:17:09,online,18-24
TXN005250,Jakarta,Fashion,3403500,2023-04-16 11:49:22,online,25-34
TXN032582,Surabaya,F&B,187500,2024-06-04 18:26:35,online,35-44
TXN008534,Jakarta,Education,3522000,2024-10-03 11:19:54,online,25-34
TXN040195,Medan,Grocery,485500,2023-12-06 17:04:49,online,25-34
TXN045114,Bali,Home & Living,1362500,2023-12-02 11:05:38,offline,35-44
TXN048220,Bali,Home & Living,2751000,2024-04-08 13:35:53,offline,35-44
TXN040748,Medan,F&B,397500,2024-07-04 15:52:22,online,25-34
TXN049025,Bali,F&B,147500,2023-04-17 14:35:04,offline,25-34
TXN034504,Medan,F&B,243000,2024-12-12 15:41:11,offline,25-34
TXN014485,Jakarta,Electronics,5377500,2023-06-24 20:53:02,online,25-34
TXN004256,Jakarta,F&B,302000,2024-10-03 12:16:41,online,25-34
TXN047736,Bali,Fashion,3575000,2023-02-14 17:06:08,offline,35-44
TXN002476,Jakarta,Grocery,396000,2024-02-25 14:09:00,offline,35-44
TXN010757,Jakarta,Electronics,7667000,2024-07-18 04:05:13,online,25-34
TXN005052,Jakarta,Grocery,232500,2023-09-24 16:25:11,online,45+
TXN003714,Jakarta,Electronics,10880500,2024-02-14 14:59:27,online,45+
TXN006705,Jakarta,Healthcare,1211500,2024-02-05 12:19:28,offline,35-44
TXN002473,Jakarta,Travel,6473000,2024-11-02 21:06:18,offline,25-34
TXN037958,Medan,Fashion,970000,2023-07-28 19:53:38,offline,18-24
TXN010107,Jakarta,Grocery,884500,2024-10-20 05:52:12,online,45+
TXN031368,Surabaya,F&B,437000,2024-08-19 22:22:12,offline,35-44
TXN016457,Yogyakarta,Grocery,191500,2024-10-29 20:21:21,offline,25-34
TXN014211,Jakarta,Home & Living,1412000,2023-05-02 16:17:46,online,18-24
TXN007844,Jakarta,F&B,294000,2024-04-01 13:16:06,online,25-34
TXN045409,Bali,Healthcare,870000,2024-01-31 18:45:04,online,25-34
TXN046821,Bali,Education,2967000,2024-01-06 13:47:13,online,35-44
TXN045800,Bali,Grocery,972000,2023-12-21 13:28:53,online,25-34
TXN012324,Jakarta,Electronics,5791500,2024-08-27 22:02:51,online,35-44
TXN039533,Medan,Healthcare,361500,2024-07-07 19:27:51,online,45+
TXN025767,Surabaya,Grocery,578000,2023-01-23 17:06:10,offline,25-34
TXN031008,Surabaya,F&B,164500,2023-06-29 07:50:07,offline,25-34
TXN010794,Jakarta,Travel,4443500,2024-03-22 13:23:07,offline,25-34
TXN033894,Surabaya,Healthcare,1350000,2023-10-27 08:58:25,offline,18-24
TXN017626,Yogyakarta,F&B,174500,2024-04-26 16:45:50,online,18-24
TXN049690,Bali,F&B,599500,2024-09-29 17:00:07,online,25-34
TXN029372,Surabaya,Grocery,489000,2023-04-01 09:12:41,offline,45+
TXN044312,Bali,Fashion,3900000,2023-07-09 12:41:15,offline,25-34
TXN032497,Surabaya,Grocery,152500,2024-05-20 15:01:20,offline,18-24
TXN047684,Bali,F&B,176000,2024-09-17 09:35:08,offline,35-44
TXN023165,Surabaya,Home & Living,758500,2024-01-09 14:01:09,online,35-44
TXN032118,Surabaya,Home & Living,1856500,2024-08-27 10:28:09,online,25-34
TXN028483,Surabaya,Healthcare,1769000,2024-05-18 13:50:13,offline,35-44
TXN004359,Jakarta,Grocery,627000,2024-09-10 19:35:42,offline,35-44
TXN046883,Bali,Travel,5304000,2024-10-31 10:33:47,online,18-24
TXN017728,Yogyakarta,F&B,51500,2024-01-20 21:25:07,offline,18-24
TXN033538,Surabaya,Fashion,3600000,2023-05-16 07:12:54,offline,25-34
TXN021401,Yogyakarta,Grocery,45500,2024-02-27 19:31:29,offline,18-24
TXN007422,Jakarta,Electronics,4814500,2023-02-02 09:04:25,online,18-24
TXN039421,Medan,Grocery,318000,2023-06-11 15:26:15,online,18-24
TXN027214,Surabaya,Grocery,771000,2023-07-28 14:10:31,online,45+
TXN009161,Jakarta,Home & Living,5517000,2023-09-21 20:11:31,online,25-34
TXN026123,Surabaya,Fashion,1904500,2024-05-31 16:34:41,online,25-34
TXN023712,Surabaya,Grocery,287000,2023-10-13 13:30:39,online,35-44
TXN040391,Medan,Electronics,4795500,2024-01-16 09:57:24,offline,25-34
TXN033756,Surabaya,F&B,29000,2023-11-15 15:50:19,offline,35-44
TXN027043,Surabaya,Education,2640000,2023-02-19 13:47:36,offline,35-44
TXN016015,Yogyakarta,Home & Living,2310000,2024-11-16 09:47:25,offline,35-44
TXN002853,Jakarta,F&B,417000,2023-09-26 19:11:38,online,25-34
TXN011696,Jakarta,Electronics,7265000,2023-05-19 19:49:32,online,35-44
TXN041622,Medan,F&B,162000,2023-03-04 20:05:58,offline,35-44
TXN014997,Jakarta,Grocery,660000,2023-12-08 07:35:09,online,25-34
TXN017015,Yogyakarta,Education,1170000,2023-01-08 10:13:16,online,25-34
TXN029345,Surabaya,Home & Living,3001000,2023-09-19 09:22:56,offline,35-44
TXN017634,Yogyakarta,Fashion,1322000,2023-10-08 12:25:42,offline,45+
TXN026161,Surabaya,Fashion,2250000,2023-02-18 14:40:38,offline,18-24
TXN042423,Medan,Home & Living,2137500,2023-11-21 02:30:16,offline,25-34
TXN003041,Jakarta,Electronics,5976000,2023-12-02 11:59:34,online,45+
TXN016036,Yogyakarta,Electronics,1022500,2023-10-15 19:36:46,offline,18-24
TXN037779,Medan,Grocery,547500,2024-03-06 11:25:15,offline,45+
TXN000146,Jakarta,F&B,235500,2024-11-23 19:32:16,offline,25-34
TXN023385,Surabaya,Travel,1551000,2024-11-02 15:00:00,online,45+
TXN036042,Medan,F&B,394500,2023-08-04 18:57:39,online,25-34
TXN031911,Surabaya,Travel,5433000,2023-09-28 18:28:47,online,25-34
TXN007228,Jakarta,F&B,238000,2024-05-29 11:58:23,offline,18-24
TXN036452,Medan,Healthcare,1234500,2024-11-11 09:53:41,online,18-24
TXN039576,Medan,Education,2061500,2024-12-16 14:35:55,online,35-44
TXN045106,Bali,Fashion,2918500,2024-08-24 20:09:49,online,35-44
TXN034085,Surabaya,Fashion,811000,2023-06-24 18:31:43,offline,18-24
TXN035994,Medan,Grocery,233000,2023-10-18 21:54:48,online,25-34
TXN049711,Bali,Travel,1412000,2024-02-04 09:56:41,online,18-24
TXN031402,Surabaya,Travel,2208500,2024-03-21 07:48:53,offline,35-44
TXN009853,Jakarta,Healthcare,1957000,2023-08-27 07:38:43,online,25-34
TXN038521,Medan,F&B,275000,2024-02-19 20:34:14,online,18-24
TXN010618,Jakarta,Home & Living,1222500,2023-05-12 15:22:08,online,18-24
TXN016394,Yogyakarta,Grocery,266500,2023-09-14 21:34:32,offline,25-34
TXN037385,Medan,Grocery,678500,2024-06-05 15:54:21,online,35-44
TXN028553,Surabaya,Fashion,2757000,2024-09-04 07:06:49,offline,25-34
TXN049310,Bali,F&B,200500,2023-06-01 16:03:49,offline,35-44
TXN023254,Surabaya,F&B,154500,2024-05-19 19:20:01,offline,45+
TXN034069,Surabaya,F&B,190000,2023-03-16 12:19:12,online,45+
TXN023670,Surabaya,Home & Living,835500,2023-06-10 18:01:18,online,18-24
TXN015223,Yogyakarta,F&B,140000,2024-08-26 15:05:58,offline,35-44
TXN022669,Surabaya,F&B,449000,2023-11-26 11:44:27,offline,25-34
TXN049375,Bali,F&B,500500,2024-12-20 08:40:15,offline,35-44
TXN013674,Jakarta,Fashion,2545500,2023-05-02 19:59:05,online,45+
TXN042669,Bali,Fashion,2333500,2024-05-22 22:18:49,online,35-44
TXN005496,Jakarta,Fashion,1596500,2023-10-14 14:58:19,offline,45+
TXN021676,Yogyakarta,Fashion,1312500,2024-03-14 18:17:06,offline,18-24
TXN042369,Medan,Travel,3343500,2023-05-14 18:24:14,offline,35-44
TXN034567,Medan,F&B,385000,2024-06-13 17:40:05,offline,35-44
TXN012150,Jakarta,Electronics,7048500,2024-11-01 12:41:06,online,35-44
TXN042436,Medan,Grocery,291500,2024-11-04 11:38:04,offline,18-24
TXN024612,Surabaya,Home & Living,4581000,2023-10-28 22:10:36,online,25-34
TXN006442,Jakarta,Fashion,2015500,2024-11-24 08:22:31,online,25-34
TXN008637,Jakarta,F&B,255500,2024-08-10 20:00:24,online,35-44
TXN024490,Surabaya,Healthcare,1522500,2024-01-30 11:56:01,online,18-24
TXN018744,Yogyakarta,Fashion,1104500,2023-06-01 14:40:59,online,25-34
TXN023487,Surabaya,Electronics,5374000,2023-10-27 20:54:29,online,18-24
TXN003655,Jakarta,Fashion,1188000,2023-07-04 05:10:15,offline,18-24
TXN007053,Jakarta,Electronics,7856000,2023-01-27 22:58:47,online,45+
TXN029735,Surabaya,Electronics,8943000,2024-01-07 19:27:18,online,35-44
TXN044140,Bali,Grocery,522500,2023-02-22 19:00:58,offline,45+
TXN034055,Surabaya,Travel,5692500,2023-06-25 18:07:02,online,35-44
TXN020830,Yogyakarta,Fashion,629000,2023-09-16 21:40:04,online,18-24
TXN034906,Medan,Fashion,3000000,2024-07-04 08:17:49,offline,25-34
